#id	length	evalue	coverge	probability	score
cluster_299#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-RH	127	5.7e-56	100.0	1.0	1.43
cluster_299#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-RT	260	2.3e-115	100.0	0.97	1.47
cluster_299#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-INT	193	1.3e-76	100.0	0.96	1.27
cluster_299#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-PROT	68	1.9e-23	100.0	0.98	1.11
cluster_299#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-GAG	108	2.1e-25	95.6	0.96	0.9
cluster_300#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-GAG	108	5.4e-23	95.6	0.96	0.82
cluster_300#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-PROT	68	1.2e-23	100.0	0.98	1.12
cluster_300#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-INT	110	7.2e-42	55.8	0.98	0.69
cluster_300#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-RT	260	1.6e-110	100.0	0.96	1.41
cluster_300#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-RH	127	5.9e-58	100.0	1.0	1.48
cluster_302#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-GAG	93	4.3e-21	95.6	0.97	0.75
cluster_302#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-PROT	73	2.4e-23	100.0	0.99	1.1
cluster_302#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-INT	196	9.2e-80	100.0	0.97	1.32
cluster_302#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-RT	256	1.1e-109	100.0	0.99	1.4
cluster_302#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-RH	127	3.1e-49	100.0	0.97	1.26
cluster_307#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-RH	127	2.6e-49	100.0	0.97	1.26
cluster_307#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-RT	256	7.9e-110	100.0	0.99	1.4
cluster_307#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-INT	196	6.1e-80	100.0	0.97	1.32
cluster_307#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-PROT	73	2.4e-23	100.0	0.99	1.1
cluster_307#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-GAG	93	4.3e-21	95.6	0.97	0.75
cluster_308#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-RH	127	8.8e-54	100.0	0.99	1.37
cluster_308#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-RT	256	8.4e-110	100.0	0.98	1.4
cluster_308#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-INT	197	9.3e-83	100.0	0.96	1.37
cluster_308#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-PROT	70	2.4e-23	100.0	0.99	1.1
cluster_308#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-GAG	93	3.7e-20	95.6	0.97	0.72
cluster_317#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-RH	127	1.2e-54	100.0	0.98	1.4
cluster_317#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-RT	256	2.2e-115	100.0	0.99	1.47
cluster_317#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-INT	197	2e-81	100.0	0.97	1.35
cluster_317#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-PROT	72	7.7e-22	100.0	0.99	1.03
cluster_317#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-GAG	93	6.9e-20	95.6	0.97	0.71
cluster_318#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-GAG	93	4.6e-19	95.6	0.97	0.68
cluster_318#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-PROT	72	7.7e-22	100.0	0.99	1.03
cluster_318#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-INT	197	9.9e-82	100.0	0.97	1.35
cluster_318#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-RT	158	7e-63	60.7	0.98	0.8
cluster_318#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-RH	127	8.3e-54	100.0	0.98	1.38
cluster_322#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-GAG	111	1.3e-21	94.5	0.96	0.77
cluster_322#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-PROT	68	3.6e-15	100.0	0.98	0.72
cluster_322#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-INT	194	3.4e-79	100.0	0.96	1.31
cluster_322#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-RT	176	1.7e-68	67.7	0.95	0.87
cluster_322#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-RH	104	1.2e-47	81.9	1.0	1.22
cluster_325#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-GAG	93	5.8e-18	95.6	0.97	0.64
cluster_325#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-PROT	72	4e-22	100.0	0.99	1.05
cluster_325#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-INT	197	4.5e-81	100.0	0.97	1.34
cluster_325#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-RT	256	7.1e-114	100.0	0.99	1.45
cluster_325#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-RH	127	5.9e-54	100.0	0.98	1.38
cluster_330#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-RH	127	1.9e-54	100.0	1.0	1.39
cluster_330#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-RT	257	2.1e-112	100.0	0.97	1.43
cluster_330#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-INT	194	1.4e-71	100.0	0.95	1.19
cluster_330#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-PROT	62	2.5e-13	88.4	0.96	0.64
cluster_330#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-GAG	102	2.9e-22	92.3	0.96	0.79
cluster_333#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-GAG	93	2.6e-17	94.5	0.97	0.62
cluster_333#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-PROT	72	9.8e-25	100.0	0.99	1.17
cluster_333#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-INT	195	3.3e-75	100.0	0.97	1.25
cluster_333#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-RT	256	9.9e-113	100.0	0.99	1.44
cluster_333#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-RH	127	1.5e-53	100.0	0.99	1.37
cluster_336#LTR/unknown|Class_I/LTR/Ty3_gypsy/chromovirus/CRM:Ty3-GAG	89	9.8e-10	56.2	0.88	0.25
cluster_337#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-GAG	102	3.3e-22	92.3	0.96	0.79
cluster_337#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-PROT	68	2.3e-16	100.0	0.98	0.78
cluster_337#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-INT	194	3.8e-79	100.0	0.95	1.31
cluster_337#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-RT	257	2.1e-112	100.0	0.97	1.43
cluster_337#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-RH	127	1.9e-54	100.0	1.0	1.39
cluster_341#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-RH	127	5.6e-56	100.0	1.0	1.43
cluster_341#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-RT	255	9.2e-112	100.0	0.98	1.42
cluster_341#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-INT	193	8.7e-79	100.0	0.95	1.31
cluster_341#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-PROT	68	5e-19	98.6	0.97	0.9
cluster_341#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-GAG	107	1e-21	93.4	0.96	0.77
cluster_344#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-GAG	93	5.6e-20	95.6	0.97	0.71
cluster_344#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-PROT	72	4.3e-22	100.0	0.99	1.04
cluster_344#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-INT	197	5.9e-82	100.0	0.97	1.36
cluster_344#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-RT	256	5.5e-112	100.0	0.99	1.43
cluster_344#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-RH	127	1.9e-53	100.0	0.99	1.37
cluster_358#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-GAG	107	2.7e-22	94.5	0.96	0.79
cluster_358#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-PROT	68	8.4e-21	98.6	0.97	0.99
cluster_358#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-INT	193	8.4e-76	100.0	0.95	1.26
cluster_358#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-RT	255	3.9e-112	100.0	0.98	1.43
cluster_358#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-RH	127	6.6e-54	100.0	1.0	1.38
cluster_361#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-GAG	108	8e-24	95.6	0.93	0.85
cluster_361#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-PROT	68	4.3e-21	100.0	0.97	1.0
cluster_361#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-INT	166	4.3e-67	81.7	0.97	1.11
cluster_361#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-RT	260	1.4e-106	100.0	0.97	1.36
cluster_361#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-RH	123	2.1e-49	90.6	0.97	1.26
cluster_362#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-RH	127	1.4e-51	100.0	1.0	1.32
cluster_362#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-RT	209	1.5e-85	77.4	0.97	1.09
cluster_362#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-INT	194	9.1e-77	100.0	0.96	1.27
cluster_362#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-PROT	68	1.7e-12	97.1	0.96	0.6
cluster_362#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-GAG	112	8.5e-25	95.6	0.97	0.88
cluster_368#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-GAG	112	1.7e-23	95.6	0.94	0.84
cluster_368#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-PROT	68	9.4e-19	98.6	0.97	0.89
cluster_368#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-INT	196	8.5e-83	100.0	0.97	1.37
cluster_368#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-RT	255	3.3e-113	100.0	0.98	1.44
cluster_368#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-RH	127	7.8e-58	100.0	1.0	1.48
cluster_370#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-GAG	93	4.7e-16	94.5	0.97	0.57
cluster_370#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-PROT	72	4.8e-28	100.0	0.99	1.32
cluster_370#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-INT	195	7.4e-73	100.0	0.96	1.21
cluster_370#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-RT	256	3e-112	100.0	0.99	1.43
cluster_370#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-RH	127	2.1e-53	100.0	0.98	1.37
cluster_371#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-RH	126	2.6e-57	100.0	1.0	1.46
cluster_371#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-RT	260	1.2e-110	100.0	0.97	1.41
cluster_371#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-INT	194	7.5e-76	100.0	0.96	1.26
cluster_371#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-PROT	68	3.9e-18	100.0	0.97	0.86
cluster_371#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-GAG	108	1.1e-22	95.6	0.91	0.81
cluster_372#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-GAG	93	6.9e-18	94.5	0.97	0.64
cluster_372#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-PROT	72	2.4e-28	100.0	0.99	1.33
cluster_372#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-INT	195	4.8e-74	100.0	0.96	1.23
cluster_372#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-RT	256	5.7e-113	100.0	0.99	1.44
cluster_372#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-RH	127	2.8e-52	100.0	0.97	1.34
cluster_382#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-RH	127	6.2e-57	100.0	0.98	1.46
cluster_382#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-RT	256	8.6e-109	100.0	0.98	1.39
cluster_382#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-INT	196	2.6e-77	100.0	0.97	1.28
cluster_382#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-PROT	74	7.7e-21	100.0	0.93	0.99
cluster_382#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-GAG	95	1.7e-23	95.6	0.97	0.84
cluster_39#LTR/unknown|Class_I/LTR/Ty1_copia/Tork:Ty1-GAG	90	7.3e-31	100.0	0.99	1.11
cluster_39#LTR/unknown|Class_I/LTR/Ty1_copia/Tork:Ty1-PROT	72	3.1e-25	100.0	0.99	1.14
cluster_39#LTR/unknown|Class_I/LTR/Ty1_copia/Tork:Ty1-INT	112	4.8e-58	56.9	0.99	0.96
cluster_39#LTR/unknown|Class_I/LTR/Ty1_copia/Tork:Ty1-RT	260	2e-126	99.6	0.99	1.59
cluster_39#LTR/unknown|Class_I/LTR/Ty1_copia/Tork:Ty1-RH	122	2.8e-47	92.9	0.95	1.22
cluster_396#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-GAG	109	1.3e-17	78.0	0.88	0.63
cluster_396#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-PROT	68	7.8e-20	100.0	0.97	0.94
cluster_396#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-INT	190	2.6e-72	100.0	0.96	1.2
cluster_396#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-RT	255	6.1e-115	100.0	0.98	1.46
cluster_396#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-RH	127	2.5e-54	99.2	0.99	1.39
cluster_399#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-RH	127	2.9e-54	100.0	0.99	1.39
cluster_399#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-RT	256	3.4e-115	100.0	0.98	1.47
cluster_399#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-INT	195	6.2e-75	100.0	0.95	1.24
cluster_399#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-PROT	72	7.1e-23	100.0	0.96	1.08
cluster_399#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-GAG	93	2e-18	95.6	0.94	0.66
cluster_407#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-GAG	93	7.2e-18	94.5	0.96	0.64
cluster_407#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-PROT	72	2.1e-26	100.0	0.99	1.24
cluster_407#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-INT	195	6.4e-75	100.0	0.97	1.24
cluster_407#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-RT	256	6.1e-112	100.0	0.99	1.43
cluster_407#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-RH	127	3.9e-52	100.0	0.99	1.33
cluster_408#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-GAG	93	4.1e-15	93.4	0.97	0.54
cluster_408#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-PROT	72	5.3e-25	100.0	0.99	1.18
cluster_408#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-INT	196	3.8e-71	100.0	0.97	1.18
cluster_408#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-RT	256	8e-110	100.0	0.98	1.4
cluster_408#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-RH	127	7e-54	100.0	0.99	1.38
cluster_409#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-RH	127	7.1e-54	100.0	0.97	1.38
cluster_409#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-RT	256	1.2e-112	100.0	0.99	1.44
cluster_409#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-INT	195	9.1e-73	100.0	0.98	1.21
cluster_409#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-PROT	72	2.9e-27	100.0	0.99	1.29
cluster_409#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-GAG	94	2.6e-15	93.4	0.9	0.55
cluster_410#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-RH	127	4.9e-52	100.0	0.98	1.33
cluster_410#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-RT	255	8.7e-117	100.0	0.98	1.49
cluster_410#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-INT	195	3.3e-74	100.0	0.97	1.23
cluster_410#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-PROT	72	3.7e-27	100.0	0.99	1.28
cluster_410#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-GAG	93	7.1e-15	93.4	0.94	0.53
cluster_411#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-GAG	93	7.7e-17	93.4	0.94	0.6
cluster_411#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-PROT	72	3.7e-27	100.0	0.99	1.28
cluster_411#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-INT	195	2.6e-74	100.0	0.97	1.23
cluster_411#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-RT	255	4.1e-117	100.0	0.99	1.49
cluster_411#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-RH	127	1e-52	100.0	0.98	1.35
cluster_412#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-RH	127	7e-54	100.0	0.99	1.38
cluster_412#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-RT	256	3.7e-115	100.0	0.99	1.47
cluster_412#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-INT	196	5.8e-72	100.0	0.97	1.19
cluster_412#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-PROT	72	1.4e-25	100.0	0.99	1.21
cluster_412#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-GAG	93	4.1e-15	93.4	0.97	0.54
cluster_419#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-GAG	112	2.4e-24	95.6	0.98	0.87
cluster_419#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-PROT	41	1.8e-09	55.1	0.92	0.46
cluster_419#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-INT	191	3.1e-75	100.0	0.95	1.25
cluster_419#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-RT	202	2e-88	77.0	0.97	1.13
cluster_419#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-RH	119	9.4e-51	100.0	0.99	1.3
cluster_423#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-RH	127	2.4e-54	100.0	0.98	1.39
cluster_423#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-RT	257	6.1e-113	100.0	0.98	1.44
cluster_423#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-INT	194	3.1e-73	100.0	0.97	1.21
cluster_423#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-PROT	72	4.9e-26	100.0	0.98	1.23
cluster_423#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-GAG	93	4e-16	94.5	0.96	0.58
cluster_452#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-GAG	95	5.4e-22	95.6	0.97	0.78
cluster_452#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-PROT	72	7.3e-22	100.0	0.99	1.03
cluster_452#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-INT	176	1.6e-61	82.7	0.97	1.02
cluster_452#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-RT	256	1.3e-108	100.0	0.99	1.38
cluster_452#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-RH	127	6.8e-61	100.0	0.99	1.56
cluster_455#LTR/Copia|Class_I/LTR/Ty1_copia/Ivana:Ty1-GAG	93	1.1e-38	100.0	0.99	1.34
cluster_455#LTR/Copia|Class_I/LTR/Ty1_copia/Ivana:Ty1-PROT	71	7.4e-33	100.0	0.99	1.49
cluster_455#LTR/Copia|Class_I/LTR/Ty1_copia/Ivana:Ty1-INT	189	4.3e-79	93.5	0.97	1.29
cluster_455#LTR/Copia|Class_I/LTR/Ty1_copia/Ivana:Ty1-RT	256	1.3e-119	100.0	0.99	1.52
cluster_455#LTR/Copia|Class_I/LTR/Ty1_copia/Ivana:Ty1-RH	127	2.2e-55	100.0	0.98	1.41
cluster_457#LTR/Copia|Class_I/LTR/Ty1_copia/Ivana:Ty1-RH	127	3.2e-61	100.0	1.0	1.56
cluster_457#LTR/Copia|Class_I/LTR/Ty1_copia/Ivana:Ty1-RT	256	1.9e-125	100.0	0.99	1.6
cluster_457#LTR/Copia|Class_I/LTR/Ty1_copia/Ivana:Ty1-INT	150	7.2e-65	72.0	0.99	1.06
cluster_457#LTR/Copia|Class_I/LTR/Ty1_copia/Ivana:Ty1-PROT	71	8.8e-33	100.0	1.0	1.49
cluster_457#LTR/Copia|Class_I/LTR/Ty1_copia/Ivana:Ty1-GAG	91	2.8e-32	93.5	0.96	1.12
cluster_458#LTR/Copia|Class_I/LTR/Ty1_copia/Ivana:Ty1-GAG	91	6e-32	93.5	0.96	1.11
cluster_458#LTR/Copia|Class_I/LTR/Ty1_copia/Ivana:Ty1-PROT	71	8.8e-33	100.0	1.0	1.49
cluster_458#LTR/Copia|Class_I/LTR/Ty1_copia/Ivana:Ty1-INT	200	2e-100	100.0	1.0	1.64
cluster_458#LTR/Copia|Class_I/LTR/Ty1_copia/Ivana:Ty1-RT	256	4.4e-131	100.0	0.99	1.67
cluster_458#LTR/Copia|Class_I/LTR/Ty1_copia/Ivana:Ty1-RH	127	1.3e-62	100.0	1.0	1.6
cluster_463#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-GAG	93	1e-18	94.5	0.97	0.67
cluster_463#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-PROT	61	7.2e-14	73.9	0.92	0.66
cluster_463#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-INT	191	8.1e-73	100.0	0.97	1.21
cluster_463#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-RT	256	6.4e-112	100.0	0.99	1.43
cluster_463#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-RH	127	2.9e-50	100.0	0.98	1.29
cluster_473#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-RH	127	1.3e-58	100.0	0.98	1.5
cluster_473#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-RT	256	1.6e-110	100.0	0.99	1.41
cluster_473#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-INT	194	1.9e-73	100.0	0.95	1.22
cluster_473#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-PROT	72	6.7e-22	100.0	0.98	1.04
cluster_473#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-GAG	94	5.2e-21	95.6	0.97	0.75
cluster_474#LTR/Copia|Class_I/LTR/Ty1_copia/Ivana:Ty1-RH	127	2.3e-63	100.0	1.0	1.62
cluster_474#LTR/Copia|Class_I/LTR/Ty1_copia/Ivana:Ty1-RT	257	2.2e-131	100.0	1.0	1.67
cluster_474#LTR/Copia|Class_I/LTR/Ty1_copia/Ivana:Ty1-INT	202	1.7e-97	100.0	0.98	1.59
cluster_474#LTR/Copia|Class_I/LTR/Ty1_copia/Ivana:Ty1-PROT	71	4.5e-32	100.0	1.0	1.46
cluster_474#LTR/Copia|Class_I/LTR/Ty1_copia/Ivana:Ty1-GAG	93	7.6e-40	100.0	0.99	1.38
cluster_481#LTR/Copia|Class_I/LTR/Ty1_copia/Ivana:Ty1-RH	127	1.5e-61	100.0	1.0	1.57
cluster_481#LTR/Copia|Class_I/LTR/Ty1_copia/Ivana:Ty1-RT	256	5.5e-124	100.0	0.99	1.58
cluster_481#LTR/Copia|Class_I/LTR/Ty1_copia/Ivana:Ty1-INT	125	6e-54	62.0	0.99	0.88
cluster_481#LTR/Copia|Class_I/LTR/Ty1_copia/Ivana:Ty1-PROT	71	9.5e-27	100.0	0.99	1.22
cluster_481#LTR/Copia|Class_I/LTR/Ty1_copia/Ivana:Ty1-GAG	91	2.8e-32	93.5	0.96	1.12
cluster_496#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-RH	127	1e-58	100.0	1.0	1.5
cluster_496#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-RT	255	5.9e-111	100.0	0.97	1.41
cluster_496#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-INT	189	5.7e-73	95.4	0.95	1.21
cluster_496#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-PROT	68	2.2e-17	100.0	0.98	0.83
cluster_52#LTR/Gypsy|Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Retand:Ty3-GAG	54	4.7e-11	39.3	0.94	0.3
cluster_52#LTR/Gypsy|Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Retand:Ty3-PROT	76	1.1e-24	98.8	0.98	1.01
cluster_52#LTR/Gypsy|Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Retand:Ty3-RT	158	1.9e-79	83.9	0.96	1.49
cluster_52#LTR/Gypsy|Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Retand:Ty3-RH	143	1.2e-58	92.2	0.97	1.25
cluster_52#LTR/Gypsy|Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Retand:Ty3-INT	315	1.6e-153	100.0	0.98	1.61
