#id	length	evalue	coverge	probability	score
ATCOPIA95|Class_I/LTR/Ty1_copia/TAR:Ty1-GAG	90	5.4e-23	100.0	0.99	0.84
ATCOPIA95|Class_I/LTR/Ty1_copia/TAR:Ty1-INT	126	7.8e-49	61.7	0.94	0.81
ATCOPIA96|Class_I/LTR/Ty1_copia/Ale:Ty1-PROT	68	2.2e-14	100.0	0.98	0.69
ATCOPIA96|Class_I/LTR/Ty1_copia/Ale:Ty1-INT	190	9.3e-71	96.4	0.93	1.17
ATCOPIA96|Class_I/LTR/Ty1_copia/Ale:Ty1-RT	162	2.7e-59	58.4	0.95	0.75
ATCOPIA96|Class_I/LTR/Ty1_copia/Ale:Ty1-RH	127	5.2e-53	100.0	0.98	1.36
ATCOPIA97|Class_I/LTR/Ty1_copia/Ivana:Ty1-GAG	93	2e-20	98.9	0.96	0.71
ATCOPIA97|Class_I/LTR/Ty1_copia/Ivana:Ty1-PROT	59	7.3e-19	78.9	0.97	0.86
ATCOPIA97|Class_I/LTR/Ty1_copia/Ivana:Ty1-INT	176	7.8e-72	85.5	0.99	1.17
ATCOPIA97|Class_I/LTR/Ty1_copia/Ivana:Ty1-RT	192	3.5e-79	73.9	0.98	1.01
ATCOPIA97|Class_I/LTR/Ty1_copia/Ivana:Ty1-RH	128	2.3e-50	98.4	0.97	1.29
ATGP1|Class_I/LTR/Ty3_gypsy/chromovirus/Tekay:Ty3-PROT	75	2.2e-11	89.3	0.95	0.5
ATGP1|Class_I/LTR/Ty3_gypsy/chromovirus/Tekay:Ty3-RT	173	4.5e-95	100.0	1.0	1.79
ATGP1|Class_I/LTR/Ty3_gypsy/chromovirus/Tekay:Ty3-RH	146	4.2e-69	97.2	0.98	1.55
ATGP1|Class_I/LTR/Ty3_gypsy/chromovirus/Tekay:Ty3-INT	180	7.3e-72	55.2	0.94	0.77
ATGP1|Class_I/LTR/Ty3_gypsy/chromovirus/Tekay:Ty3-CHD	77	1.1e-25	100.0	0.99	1.08
ATGP1|Class_I/LTR/Ty3_gypsy/chromovirus/Tekay:Ty3-GAG	127	1.4e-39	100.0	0.97	1.0
ATGP10|Class_I/LTR/Ty3_gypsy/chromovirus/Tekay:Ty3-RT	173	2.1e-87	100.0	0.99	1.65
ATGP10|Class_I/LTR/Ty3_gypsy/chromovirus/Tekay:Ty3-RH	101	2.8e-37	57.9	0.96	0.84
ATGP10|Class_I/LTR/Ty3_gypsy/chromovirus/Tekay:Ty3-PROT	76	2.9e-15	100.0	0.94	0.67
ATGP10|Class_I/LTR/Ty3_gypsy/chromovirus/Tekay:Ty3-INT	106	5.9e-30	32.5	0.97	0.32
ATGP10|Class_I/LTR/Ty3_gypsy/chromovirus/Tekay:Ty3-CHD	77	3.4e-14	89.6	0.95	0.6
ATGP10|Class_I/LTR/Ty3_gypsy/chromovirus/Tekay:Ty3-GAG	66	5.2e-07	49.2	0.91	0.18
ATGP2|Class_I/LTR/Ty3_gypsy/chromovirus/Tekay:Ty3-PROT	75	8.7e-21	100.0	0.96	0.91
ATGP2|Class_I/LTR/Ty3_gypsy/chromovirus/Tekay:Ty3-RT	173	8.6e-96	100.0	1.0	1.81
ATGP2|Class_I/LTR/Ty3_gypsy/chromovirus/Tekay:Ty3-GAG	127	4.2e-39	100.0	0.98	0.99
ATGP2|Class_I/LTR/Ty3_gypsy/chromovirus/Tekay:Ty3-RH	112	1.3e-62	75.9	0.99	1.41
ATGP2|Class_I/LTR/Ty3_gypsy/chromovirus/Tekay:Ty3-INT	309	6.7e-158	100.0	0.99	1.68
ATGP2|Class_I/LTR/Ty3_gypsy/chromovirus/Tekay:Ty3-CHD	77	1e-26	100.0	0.99	1.12
ATGP2N|Class_I/LTR/Ty3_gypsy/chromovirus/Tekay:Ty3-CHD	24	9.8e-05	28.6	0.91	0.21
ATGP3|Class_I/LTR/Ty3_gypsy/chromovirus/Reina:Ty3-GAG	56	1.1e-09	42.7	0.93	0.28
ATGP3|Class_I/LTR/Ty3_gypsy/chromovirus/Reina:Ty3-PROT	78	2.2e-22	100.0	0.95	0.98
ATGP3|Class_I/LTR/Ty3_gypsy/chromovirus/Reina:Ty3-RT	123	1.7e-31	68.2	0.94	0.59
ATGP3|Class_I/LTR/Ty3_gypsy/chromovirus/Reina:Ty3-RH	106	1.4e-34	69.0	0.98	0.78
ATGP3|Class_I/LTR/Ty3_gypsy/chromovirus/Reina:Ty3-INT	73	2.2e-18	20.5	0.94	0.19
ATGP3|Class_I/LTR/Ty3_gypsy/chromovirus/Reina:Ty3-CHD	65	1.6e-12	73.7	0.88	0.54
ATGP5|Class_I/LTR/Ty3_gypsy/chromovirus/CRM:Ty3-GAG	130	1.8e-46	100.0	1.0	1.16
ATGP5|Class_I/LTR/Ty3_gypsy/chromovirus/CRM:Ty3-PROT	75	1.5e-35	100.0	1.0	1.53
ATGP5|Class_I/LTR/Ty3_gypsy/chromovirus/CRM:Ty3-RT	145	4.5e-59	82.7	0.96	1.11
ATGP5|Class_I/LTR/Ty3_gypsy/chromovirus/CRM:Ty3-RH	145	1.7e-67	99.3	0.99	1.52
ATGP5|Class_I/LTR/Ty3_gypsy/chromovirus/CRM:Ty3-INT	309	5.7e-151	100.0	0.99	1.61
ATGP5|Class_I/LTR/Ty3_gypsy/chromovirus/CRM:Ty3-CHDCR	84	2.5e-16	96.5	0.94	0.94
ATGP6|Class_I/LTR/Ty3_gypsy/chromovirus/CRM:Ty3-GAG	130	7.6e-53	100.0	1.0	1.32
ATGP6|Class_I/LTR/Ty3_gypsy/chromovirus/CRM:Ty3-PROT	75	9.6e-35	100.0	1.0	1.5
ATGP6|Class_I/LTR/Ty3_gypsy/chromovirus/CRM:Ty3-RT	173	4.9e-95	100.0	1.0	1.79
ATGP6|Class_I/LTR/Ty3_gypsy/chromovirus/CRM:Ty3-RH	145	5.7e-73	100.0	1.0	1.64
ATGP6|Class_I/LTR/Ty3_gypsy/chromovirus/CRM:Ty3-INT	308	1.3e-157	100.0	1.0	1.68
ATGP6|Class_I/LTR/Ty3_gypsy/chromovirus/CRM:Ty3-CHDCR	70	1.3e-16	100.0	0.96	0.95
ATGP7|Class_I/LTR/Ty3_gypsy/chromovirus/CRM:Ty3-GAG	129	9.9e-44	99.2	0.99	1.09
ATGP7|Class_I/LTR/Ty3_gypsy/chromovirus/CRM:Ty3-PROT	76	1.2e-30	100.0	0.97	1.33
ATGP7|Class_I/LTR/Ty3_gypsy/chromovirus/CRM:Ty3-RT	103	3.1e-40	55.5	0.97	0.76
ATGP7|Class_I/LTR/Ty3_gypsy/chromovirus/CRM:Ty3-RH	89	7.8e-38	59.3	0.99	0.85
ATGP7|Class_I/LTR/Ty3_gypsy/chromovirus/CRM:Ty3-INT	310	2.7e-137	100.0	0.96	1.46
ATGP7|Class_I/LTR/Ty3_gypsy/chromovirus/CRM:Ty3-CHDCR	74	1.2e-15	89.5	0.89	0.9
ATGP8|Class_I/LTR/Ty3_gypsy/chromovirus/Tekay:Ty3-GAG	117	1.4e-16	82.8	0.9	0.42
ATGP8|Class_I/LTR/Ty3_gypsy/chromovirus/Tekay:Ty3-PROT	75	5.4e-13	100.0	0.98	0.57
ATGP8|Class_I/LTR/Ty3_gypsy/chromovirus/Tekay:Ty3-RT	173	1.3e-96	100.0	1.0	1.82
ATGP8|Class_I/LTR/Ty3_gypsy/chromovirus/Tekay:Ty3-RH	138	8.1e-67	100.0	0.99	1.5
ATGP8|Class_I/LTR/Ty3_gypsy/chromovirus/Tekay:Ty3-INT	308	1.9e-157	100.0	1.0	1.68
ATGP8|Class_I/LTR/Ty3_gypsy/chromovirus/Tekay:Ty3-CHD	77	6.9e-16	100.0	0.99	0.67
ATGP9B|Class_I/LTR/Ty3_gypsy/chromovirus/Reina:Ty3-GAG	119	5.8e-23	100.0	0.96	0.64
ATHILA|Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Athila:Ty3-PROT	77	1e-29	100.0	0.99	1.22
ATHILA|Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Athila:Ty3-GAG	129	2.1e-54	100.0	0.98	1.38
ATHILA0_I|Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Athila:Ty3-RT	169	2.4e-70	87.0	0.94	1.2
ATHILA0_I|Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Athila:Ty3-RH	149	1.6e-76	100.0	1.0	1.67
ATHILA0_I|Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Athila:Ty3-GAG	83	2e-21	61.7	0.98	0.55
ATHILA0_I|Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Athila:Ty3-PROT	77	7.8e-18	94.9	0.97	0.73
ATHILA0_I|Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Athila:Ty3-INT	200	1.9e-92	62.0	0.98	0.97
ATHILA2|Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Athila:Ty3-GAG	128	2.3e-56	100.0	1.0	1.43
ATHILA2|Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Athila:Ty3-PROT	77	3.6e-31	100.0	0.99	1.27
ATHILA2|Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Athila:Ty3-RT	184	3.3e-81	94.8	0.95	1.38
ATHILA2|Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Athila:Ty3-RH	149	7e-72	100.0	1.0	1.57
ATHILA2|Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Athila:Ty3-INT	313	1.4e-173	100.0	1.0	1.82
ATHILA3|Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Athila:Ty3-PROT	77	2.8e-27	100.0	0.99	1.12
ATHILA3|Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Athila:Ty3-GAG	129	1.5e-44	96.1	0.93	1.13
ATHILA4|Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Athila:Ty3-PROT	73	3.3e-10	79.7	0.84	0.43
ATHILA4C|Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Athila:Ty3-GAG	125	2.5e-26	95.3	0.97	0.67
ATHILA4C|Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Athila:Ty3-PROT	70	9.6e-23	88.6	0.98	0.93
ATHILA4C|Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Athila:Ty3-RT	114	2.4e-49	50.0	0.93	0.84
ATHILA4C|Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Athila:Ty3-RH	63	2.2e-27	40.9	0.98	0.6
ATHILA4C|Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Athila:Ty3-INT	155	6.1e-29	42.2	0.85	0.3
ATHILA5|Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Athila:Ty3-PROT	77	1.3e-32	100.0	0.99	1.33
ATHILA5|Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Athila:Ty3-GAG	128	3.6e-52	99.2	0.99	1.32
ATHILA6A|Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Athila:Ty3-GAG	128	1.6e-56	100.0	1.0	1.44
ATHILA6A|Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Athila:Ty3-PROT	77	5.6e-31	100.0	0.99	1.27
ATHILA6A|Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Athila:Ty3-RT	192	4.3e-112	100.0	1.0	1.91
ATHILA6A|Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Athila:Ty3-RH	149	1e-75	100.0	1.0	1.65
ATHILA6A|Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Athila:Ty3-INT	313	1.5e-165	100.0	1.0	1.74
ATHILA6B|Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Athila:Ty3-GAG	128	7.9e-57	100.0	1.0	1.44
ATHILA6B|Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Athila:Ty3-RT	77	1.3e-26	32.3	0.92	0.45
ATHILA6B|Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Athila:Ty3-RH	92	1.2e-36	55.0	0.94	0.8
ATHILA6B|Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Athila:Ty3-INT	128	8.8e-24	29.7	0.78	0.25
ATHILA6B|Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Athila:Ty3-PROT	68	4.6e-17	74.7	0.97	0.7
ATHILA7|Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Athila:Ty3-GAG	128	3.3e-35	84.4	0.95	0.9
ATHILA7|Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Athila:Ty3-PROT	77	1.7e-25	100.0	0.99	1.04
ATHILA7|Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Athila:Ty3-RT	192	3.2e-99	100.0	1.0	1.69
ATHILA7|Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Athila:Ty3-RH	80	2.5e-26	51.7	0.98	0.58
ATHILA7|Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Athila:Ty3-INT	169	8.9e-72	54.0	1.0	0.75
ATHILA7A|Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Athila:Ty3-GAG	128	3.2e-48	99.2	0.99	1.23
ATHILA7A|Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Athila:Ty3-PROT	73	2.7e-15	86.1	0.96	0.63
ATHILA8A|Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Athila:Ty3-PROT	77	1.7e-18	100.0	0.94	0.76
ATHILA8B|Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Athila:Ty3-GAG	128	3.1e-39	100.0	0.99	1.0
ATHILA8B|Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Athila:Ty3-PROT	76	8e-09	86.1	0.93	0.37
ATLANTYS1|Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Retand:Ty3-GAG	114	1.4e-35	88.5	0.98	0.95
ATLANTYS1|Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Retand:Ty3-PROT	81	2.8e-15	100.0	0.93	0.63
ATLANTYS1|Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Retand:Ty3-RT	102	3.9e-44	55.2	0.95	0.83
ATLANTYS1|Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Retand:Ty3-RH	53	1.5e-14	28.8	0.93	0.31
ATLANTYS1|Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Retand:Ty3-INT	205	2.7e-39	57.5	0.84	0.41
ATLANTYS2|Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Retand:Ty3-GAG	78	4.7e-19	59.8	0.92	0.51
ATLANTYS2|Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Retand:Ty3-PROT	57	3.1e-12	61.2	0.9	0.51
ATLANTYS2|Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Retand:Ty3-RT	70	1.1e-24	36.2	0.97	0.46
ATLANTYS2|Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Retand:Ty3-aRH	61	5e-21	49.6	0.98	0.57
ATLANTYS2|Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Retand:Ty3-INT	217	9.3e-67	61.3	0.9	0.7
ATLANTYS3|Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Retand:Ty3-GAG	123	1.4e-35	100.0	0.98	0.95
ATLANTYS3|Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Retand:Ty3-PROT	76	2.5e-16	100.0	0.96	0.67
ATLANTYS3|Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Retand:Ty3-aRH	88	6.5e-24	66.1	0.98	0.64
ATLANTYS3|Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Retand:Ty3-INT	184	1.9e-65	55.9	0.97	0.69
ATRE1|Class_I/LTR/Ty1_copia/Ale:Ty1-GAG	92	5.5e-16	92.3	0.95	0.57
ATRE1|Class_I/LTR/Ty1_copia/Ale:Ty1-PROT	72	1.9e-27	100.0	0.99	1.29
ATRE1|Class_I/LTR/Ty1_copia/Ale:Ty1-INT	195	1.7e-73	100.0	0.98	1.22
ATRE1|Class_I/LTR/Ty1_copia/Ale:Ty1-RT	209	2.1e-75	79.4	0.95	0.96
ATRE1|Class_I/LTR/Ty1_copia/Ale:Ty1-RH	127	8.2e-35	99.2	0.98	0.89
ENDOVIR1|Class_I/LTR/Ty1_copia/SIRE:Ty1-GAG	51	2e-09	50.5	0.96	0.34
ENDOVIR1|Class_I/LTR/Ty1_copia/SIRE:Ty1-PROT	70	1.8e-14	95.6	0.92	0.7
ENDOVIR1|Class_I/LTR/Ty1_copia/SIRE:Ty1-INT	201	1.7e-71	100.0	1.0	1.16
ENDOVIR1|Class_I/LTR/Ty1_copia/SIRE:Ty1-RT	256	1.7e-109	98.4	0.99	1.4
ENDOVIR1|Class_I/LTR/Ty1_copia/SIRE:Ty1-RH	127	5.3e-48	100.0	0.98	1.24
META1|Class_I/LTR/Ty1_copia/Bianca:Ty1-RH	72	3e-30	46.6	0.95	0.74
ROMANIAT5|Class_I/LTR/Ty1_copia/Bianca:Ty1-GAG	90	1.9e-35	100.0	0.99	1.28
ROMANIAT5|Class_I/LTR/Ty1_copia/Bianca:Ty1-PROT	73	1.5e-31	100.0	0.98	1.43
ROMANIAT5|Class_I/LTR/Ty1_copia/Bianca:Ty1-INT	171	9.4e-82	82.8	0.95	1.32
ROMANIAT5|Class_I/LTR/Ty1_copia/Bianca:Ty1-RT	107	2.3e-20	20.2	0.8	0.25
ROMANIAT5|Class_I/LTR/Ty1_copia/Bianca:Ty1-RH	67	1.1e-31	45.9	0.95	0.77
TA1-2|Class_I/LTR/Ty1_copia/Tork:Ty1-PROT	72	6.6e-29	100.0	1.0	1.3
TA1-2|Class_I/LTR/Ty1_copia/Tork:Ty1-INT	199	2e-71	98.5	0.98	1.18
TA1-2|Class_I/LTR/Ty1_copia/Tork:Ty1-RT	259	1.4e-93	100.0	0.98	1.18
TA1-2|Class_I/LTR/Ty1_copia/Tork:Ty1-RH	83	2e-26	62.7	0.98	0.68
